id,school_name,longitude,latitude
100573,Kinmarin Elementary School,120.54738,17.04265
100574,Lucbuban Elementary School,120.5434889,17.1291947
100575,Mabileg Elementary School,120.6039351,17.0984538
100576,Madarang Elementary School,120.57934,17.15946
100577,Matue Primary School,120.601722,17.161663
100578,Mckinley Primary School,120.49718,17.20939
100579,Pagangpang Elementary School,120.5016525,17.1894214
100580,Patac Elementary School,120.4860551,17.1782543
100582,Salcedo Central School,120.5371895,17.1504615
100583,San Elias Elementary School,120.6001975,17.0519228
100584,San Gaspar Elementary School,120.52925,17.14904
100585,Sigay Central School,120.60756,17.07591
100586,Sorioan Elementary School,120.5365727,17.1226327
100587,Sto. Rosario Elementary School,120.6073674,17.00366474
100588,Tubalina Elementary School,120.6422501,17.1790844
100589,Ubbog Primary School,120.5577428,17.1406735
100590,Victory Elementary School,120.5284763,17.165466
100591,Asilang Primary School,120.4842154,17.7110838
100592,Bacsil Community School,120.4516193,17.7224036
100593,Barbar Elementary School,120.4967705,17.717125
100594,Camanggaan Elementary School,120.48252,17.7189
100595,Camindoroan Community School,120.4346877,17.7482849
100596,Caronoan Elementary School,120.4668175,17.7524773
100597,Darao Elementary School,120.477,17.7389
100598,Dardarat Elementary School,120.42459,17.77055
100599,Don F. Quilala Memorial Elementary School,120.45453,17.73603
100600,Labnig Elementary School,120.4628187,17.7598139
100602,Nagsabaran Elementary School,120.4668179,17.7177822
100603,Nagsuputan Elementary School,120.4705524,17.7269977
100604,Refaro Elementary School,120.4491432,17.7630568
100605,Sabangan Elementary School,120.43672,17.73744
100606,San Isidro Elementary School,120.42401,17.71765
100607,San Juan North Central School,120.4564,17.74671
100608,San Juan South Central School,120.45561,17.74187
100609,Saoang Elementary School,120.4286,17.72626
100610,Singson Verzosa Elementary School,120.441658,17.720963
100611,Solotsolot Elementary School,120.427292,17.7558228
100612,Sunggiam Elementary School,120.43807,17.75575
100613,Bayubay Elementary School,120.3801166,17.583935
100614,Nagtupacan Elementary School,120.35663,17.60754
100615,Pudoc Elementary School,120.3675,17.6044
100616,San Sebastian Elementary School,120.3661,17.62259
100617,El Nino Elementary School,124.7862715,6.1920966
100618,Banaoang Elementary School,120.453956,17.54885
100619,Basug Elementary School,120.44456,17.52461
100620,Bucalag–Tabucolan Elementary School,120.4281508,17.4909088
100621,Calungboyan Elementary School,120.4179,17.49594
100622,Dammay Elementary School,120.40564,17.51039
100623,Talaytay Elementary School,124.7574465,6.1645867
100624,Nagpanaoan Elementary School,120.4122,17.5405
100625,Rancho Elementary School,120.4106548,17.5002385
100626,Sacuyya Elementary School,120.4501,17.53723
100627,Santa Central School,120.43635,17.48996
100628,Ambucao Elementary School,120.424,17.3001
100629,Butol Elementary School,120.4246897,17.2417808
100630,Caburao Elementary School,120.4565,17.23784
100632,Gabao Elementary School,120.418712,17.2582199
100633,Olo–Olo Elementary School,120.4476129,17.2742211
100634,Sabangan Elementary School,120.43701,17.2872
100635,Salincub Elementary School,120.4660843,17.2610522
100636,San Roque Elementary School,120.425,17.2774
100637,Santiago North Central School,120.4436122,17.2978129
100638,Santiago South Central School,120.45408,17.35299
100639,Baracbac–Nagongburan Elementary School,120.489035,17.838489
100640,Barikir Primary School,120.4565,17.87994
100642,Cabarambanan Elementary School,120.4946941,17.8857211
100643,Cadanglaan Elementary School,120.5050625,17.8597974
100644,Curtin Elementary School,120.45993,17.84962
100646,Dean Leopoldo Yabes Memorial Elementary School,120.459,17.8293
100647,Katipunan Primary School,120.446606,17.86944
100648,Marnay Elementary School,120.49719,17.880528
100649,Masadag Elementary School,120.4831,17.8551
100650,Sabangan Elementary School,120.44866,17.85665
100651,Sapriana Elementary School,120.4807324,17.8883524
100652,Sinait East Central School,120.458366,17.863888
100653,Sinait West Central School,120.4563701,17.8646763
100654,Sta. Cruz Elementary School,120.46707,17.89393
100655,Teppeng Elementary School,120.4555,17.84355
100656,Tubigay Elementary School,120.475725,17.838896
100657,Bernardo P. Ragasa Elementary School,120.3612329,17.5983388
100658,Cabittaogan Elementary School,120.35981,17.57778
100659,Cabuloan Elementary School,120.3683639,17.5843818
100660,Calawaan Elementary School,120.3500669,17.5940016
100662,Paratong Elementary School,120.3512346,17.585422
100663,Sta. Catalina Central School,120.36295,17.58763
100664,Amarao Elementary School,120.4849,17.0589528
100665,Babayoan Elementary School,120.4812187,17.0528151
100666,Bacsayan Primary School,120.4761414,17.0669736
100667,Bayugao Primary School,120.4547025,17.0628434
100668,Besalan Elementary School,120.476561,17.100154
100669,Calaoaan Elementary School,120.481335,17.080813
100670,Capariaan Elementary School,120.4528356,17.0248758
100671,Dili Elementary School,120.4535557,17.0335347
100672,Lantag Elementary School,120.4651494,17.0849032
100673,Linggawa Primary School,120.5142796,17.0308778
100674,Nagtenga Elementary School,120.4708627,17.0405862
100675,Padaoil Elementary School,120.518359,17.094031
100676,Pattiqui–Gabur Sur Elementary School,120.4540234,16.9923333
100677,Pilar Elementary School,120.44484,17.07609
100678,Pinipin Elementary School,120.44535,17.06143
100679,Quinsoriano Primary School,120.4579,17.098
100680,Sagat Elementary School,120.455387,17.056783
100681,San Jose Elementary School,120.4931395,17.0965362
100682,Sevilla Elementary School,120.4562688,17.0080208
100683,Sidaoen Elementary School,120.4573685,17.0748154
100684,Sta. Cruz Central School,120.45454,17.08364
100685,Villa Hermosa Elementary School,120.43752,17.0959
100686,Antero P. Hermosura Elementary School,120.43659,17.10675
100687,Buliclic Elementary School,120.4920277,17.1338414
100688,Cabaritan Primary School,120.48305,17.10843
100689,Conconig Elementary School,120.47285,17.11882
100690,Damacuag Elementary School,120.46563,17.10792
100691,Don Pedro Festejo Memorial School,120.46286,17.13851
100692,Luba Elementary School,120.4369048,17.1302239
100693,Francisco Gat–Eb I Elementary School,120.5001175,17.1210987
100694,Palali Elementary School,120.48258,17.12373
100696,Ronda Primary School,120.4497684,17.1027279
100697,Sabuanan Elementary School SPED Center,120.4384986,17.1470442
100698,Sta. Lucia North Central School,120.449779,17.1174279
100699,Sta. Lucia South Central School,120.44736,17.11525
100700,Ag–Agrao Elementary School,120.51805,17.38845
100701,Ampuagan Elementary School,120.5017674,17.3549769
100702,Babal–Lasioan Elementary School,120.5412723,17.387479
100703,Bia–O Elementary School,120.45549,17.38336
100704,Butir Elementary School,120.5081,17.37471
100705,Cabaroan Elementary School,120.49803,17.36878
100706,Danuman Elementary School,120.46719,17.375718
100707,Dunglayan Elementary School,120.4707,17.3366
100708,Gusing Elementary School,120.531,17.38406
100709,Laslasong Elementary School,120.4949965,17.388017
100710,Maynganay Elementary School,120.481891,17.381113
100711,Nagsayaoan Elementary School,120.465779188651,17.389217867373
100712,Nalvo Elementary School,120.4532019,17.3664493
100714,Sta. Maria East Central School,120.482,17.36724
100715,Sta. Maria West Central School,120.4767,17.3651
100716,Suso Elementary School,120.457277180768,17.3597027872584
100717,Tangaoan Elementary School,120.4801297,17.3384823
100718,Tinaan Elementary School,120.49102,17.37606
100719,Binalayangan Elementary School,120.37547,17.64225
100720,Bungro Elementary School,120.43031,17.62232
100722,Cirilo Rabanal Elementary School,120.3836936,17.659102
100723,Cabaritan Elementary School,120.3974214,17.6472037
100724,Cabigbigaan Elementary School,120.38444,17.65195
100725,Calay–Ab Elementary School,120.368346,17.6477987
100726,Flora Elementary School,120.39588,17.65436
100727,Lagatit Elementary School,120.444503,17.629822
100728,Lao–Ingen Elementary School,120.4557109,17.6522826
100729,Lussoc Community School,120.4416633,17.6479037
100730,Nagbettedan Elementary School,120.4528,17.61712
100731,Naglaoa–An Elementary School,120.3742302,17.6331205
100732,Nagtupacan Elementary School,120.44637,17.65757
100733,Nambaran Elementary School,120.432674,17.62644
100734,Padu Chico Elementary School,120.38757,17.64716
100735,Paras–Parada Elementary School,120.4177684,17.6536733
100736,Quimmarayan Elementary School,120.4263049,17.6413209
100737,Sagsagat Elementary School,120.3853023,17.6260941
100738,San Ildefonso Central School,120.39919,17.62729
100739,Sived Elementary School,120.3742676,17.659962
100740,Sto. Domingo North Central School,120.4107893,17.6387054
100742,Sto. Tomas Elementary School,120.4396,17.63893
100743,Balangsay Elementary School,120.5221045,16.94568943
100744,Bangcag Elementary School,120.6067812,16.9606878
100745,Baringcucurong Elementary School,120.4716,16.963614
100746,Batiangan Elementary School,120.5601904,16.9737754
100748,Cabugao Elementary School,120.4877955,16.9571428
100749,Dadtuco Elementary School,120.52695,16.98021
100750,Ida Elementary School,120.552089,16.990564
100751,Kiblongan Elementary School,120.565011,16.95818
100752,Kinpatubbog Elementary School,120.5013,17.0208
100753,Kinapian Elementary School,120.581305,16.936856
100754,Longboy Elementary School,120.5655527,16.9449855
100755,Lubnac Elementary School,120.5267252,16.98085286
100756,Man–Atong Elementary School,120.61247,16.95403
100757,Patoc–Ao Elementary School,120.550013,17.0302282
100758,Suyo Central School,120.517395,16.9836038
100759,Suyo Proper Elementary School,120.54092,16.96531
100760,Urzadan Elementary School,120.524126,16.977313
100761,Uso Elementary School,120.542053,16.970806
100762,Ag–Aguman Elementary School,120.471117,16.922584
100763,Traankini Elementary School,124.6925336,6.19401
100764,Baracbac Community School,120.4617205,16.9772925
100765,Becques Community School,120.453916,16.9884815
100766,Bimmanga Community School,120.4379,16.95012
100767,Bio Elementary School,120.46154,16.9223105
100768,Bitalag Elementary School,120.4607,16.9643
100769,Cabugbugan Community School,120.4652022,16.9415094
100770,Cabulanglangan Elementary School,120.469337,16.928944
100772,Las–Ud Elementary School,120.440931,16.9396265
100774,Pacac Elementary School,120.43368,16.933028
100775,Pallogan Elementary School,120.4836535,16.927512
100776,Pudoc East Elementary School,120.43008,16.92178
100777,Datal Ligaw Elementary School,124.63089200198,6.2508210943075
100778,San Miguel Elementary School,120.449208,16.926296
100779,San Pedro Community School,120.440929,16.9553367
100781,Tallaoen Elementary School,120.442553,16.950425
100782,Tampugo Elementary School,120.4523,16.976
100783,Ayusan–Paoa Elementary School,120.3775122,17.5669054
100784,Bulala–Paratong Elementary School,120.364722,17.555407
100785,Burgos Memorial School East,120.3860108,17.5753764
100786,Burgos Memorial School West,120.383626,17.574249
100787,Cabaroan–Cabalangegan Elementary School,120.401846,17.561295
100788,Camangaan Elementary School,120.39717,17.555828
100789,Capangpangan Elementary School,120.3946942,17.5717639
100790,Gov. Evaristo Singson II Memorial Elementary School,120.35332,17.552832
100791,Jose Singson Elementary School,120.37515,17.5779
100792,Mindoro Elementary School,120.351751,17.5598
100793,Nagsangalan Elementary School,120.40854,17.56911
100795,Raois Elementary School,120.4248403,17.5701921
100796,Rugsuanan–Puroc Elementary School,120.4162309,17.5675108
100797,"Salindeg Elementary School (Salindeg–Pong–Ol, Barraca Elementary School)",120.3684183,17.5490885
100798,San Julian Elementary School,120.39737,17.57202
100799,Tamag Elementary School,120.3793744,17.5575343
100800,Vigan Central School,120.3869507,17.5670555
100801,Agoo East Central Elementary School,120.369953,16.325526
100802,Ambitacay Elementary School,120.3929838,16.3124726
100803,Bacsil Elementary School,120.372742,16.330782
100804,Barongisan Primary School,123.98762,6.98775
100805,Macalva Elementary School,120.387116,16.342757
100806,San Jose Elementary School,120.3813929,16.3014603
100807,San Jose–San Joaquin Elementary School,120.3707361,16.3121654
100808,San Vicente–San Agustin Elementary School,120.3613008,16.3366264
100809,Agoo West Central Elementary School,120.365936,16.322458
100810,Balawarte Elementary School,120.340789,16.3198923
100811,San Manuel Sur Elementary School,120.348388,16.285756
100813,San Joaquin Elementary School,120.356745,16.299468
100815,San Manuel Norte Elementary School,120.3444636,16.2958146
100816,San Nicolas Elementary School,120.3437233,16.3095789
100817,Sanijubar Elementary School,120.35589,16.32452
100818,Santa Rita Elementary School,120.3450644,16.3532583
100819,Aringay Central Elementary School,120.3537111,16.3956745
100820,Basca Elementary School,120.450069,16.45537
100821,Bitag Elementary School,120.442222,16.403055
100822,Bulalacao Elementary School,120.458874,16.467593
100823,Camusing Elementary School,120.422503,16.414891
100825,Gallano Elementary School,120.468902,16.4366552
100826,Immalog Elementary School,120.439962,16.446146
100827,Macabato Elementary School,120.402786,16.414758
100828,Manga Elementary School,120.4407,16.4262
100829,New Bern (Alaska) Elementary School,120.3325485,16.3684561
100830,Pangao–Aoan East Elementary School,120.39502,16.373307
100831,Samara Elementary School,120.3325,16.4078
100832,San Antonio Elementary School,120.3987555,16.3994581
100833,San Benito Elementary School,120.353319,16.412835
100834,San Eugenio Elementary School,120.356453,16.370318
100835,San Juan Elementary School,120.3894275,16.4126279
100837,Sta. Cecilia Elementary School,120.3983834,16.3890755
100838,Sta. Lucia Elementary School,120.33517,16.40282
100839,Sta. Rita Elementary School,120.35316,16.38465
100840,Sto. Rosario Elementary School,120.34339,16.3868133
100841,Arosip Elementary School,120.414352,16.735995
100842,Baroro Elementary School,120.3404456,16.7102123
100843,Maguindanao Childhood Development Center,124.7879341,6.7128141
100844,Cabaroan Elementary School,120.364114,16.736702
100845,Carcarmay Elementary School,120.3528918,16.7747373
100846,Bacnotan Central School,120.3532354,16.7227072
100847,Galongen Elementary School,120.3393666,16.7559546
100848,Guinabang Elementary School,120.388612,16.757095
100849,Mabanengbeng Elementary School,120.351511,16.764208
100850,Nangalisan Elementary School,120.354099,16.752599
100851,Ortega Elementary School,120.3850051,16.7771677
100852,Oya–Oy Elementary School,120.372614,16.773781
